"url","Rank","Mountain 1","Mountain 1_link","Mountain 2","Mountain 3","Mountain 3_link","Heigh Tm 1","Height Ft","Prom Inen Cem","Range 1","Range 1_link","Range 2","Range 3","Range 3_link","Coordinates 1","Coordinates 1_alt","Coordinates 2","Coordinates 2_link","Coordinates 3","Coordinates 3_link","Coordinates 4","Coordinates 4_link","Coordinates 5","Coordinates 5_link","Coordinates 6","Coordinates 6_link","Coordinates 7","Coordinates 7_link","Parent 1","Parent 2","Parent 2_link","First Ascent 1","First Ascent 2","First Ascent 2_link","Ascents 1","Country With 1","Country With 2","Country With 2_link"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","95","Apsarasas Kangri","https://en.wikipedia.org/wiki/Apsarasas_Kangri","","[dp 2]; [dp 3]","; ","7,245; 7,245","23,770","607","Siachen","https://en.wikipedia.org/wiki/Siachen_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°32′19″N 77°08′55″E / 35.53861°N 77.14861°E / 35.53861; 77.14861 (95. Apsarasas Kangri (7245 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","35°32′19″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","77°08′55″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","35.53861°N 77.14861°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","35.53861; 77.14861","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","95. Apsarasas Kangri (7245 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_32_19_N_77_08_55_E_&title=95.+Apsarasas+Kangri+%287245+m%29","Teram Kangri I","Teram Kangri","https://en.wikipedia.org/wiki/Teram_Kangri","1976","","","2 (0)","India • China[dp 2][dp 3]","India; China; [dp 2]; [dp 3]","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/China; ; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","96","Mukut Parbat","https://en.wikipedia.org/wiki/Kamet","","","","7,242; 7,242","23,760","683","Garhwal","https://en.wikipedia.org/wiki/Garhwal_Himalaya","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","30°56′57″N 79°34′12″E / 30.94917°N 79.57000°E / 30.94917; 79.57000 (96. Mukut Parbat (7242 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","30°56′57″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","79°34′12″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","30.94917°N 79.57000°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","30.94917; 79.57000","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","96. Mukut Parbat (7242 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=30_56_57_N_79_34_12_E_&title=96.+Mukut+Parbat+%287242+m%29","Kamet","Kamet","https://en.wikipedia.org/wiki/Kamet","1951","","","2 (1)","India • China","India; China","https://en.wikipedia.org/wiki/India; https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","97","Rimo III","https://en.wikipedia.org/wiki/Rimo_I","","[dp 5]","","7,233; 7,233","23,730","613","Rimo","https://en.wikipedia.org/wiki/Rimo_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","35°22′31″N 77°21′42″E / 35.37528°N 77.36167°E / 35.37528; 77.36167 (97. Rimo III (7233 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","35°22′31″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","77°21′42″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","35.37528°N 77.36167°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","35.37528; 77.36167","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","97. Rimo III (7233 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=35_22_31_N_77_21_42_E_&title=97.+Rimo+III+%287233+m%29","Rimo I","Rimo I","https://en.wikipedia.org/wiki/Rimo_I","1985","","","1 (0)","India[dp 5]","India; [dp 5]","https://en.wikipedia.org/wiki/India; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","98","Langtang Lirung","https://en.wikipedia.org/wiki/Langtang_Lirung","","","","7,227; 7,227","23,711","1,534","Langtang","https://en.wikipedia.org/wiki/Langtang","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°15′22″N 85°31′01″E / 28.25611°N 85.51694°E / 28.25611; 85.51694 (98. Langtang Lirung (7227 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","28°15′22″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","85°31′01″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","28.25611°N 85.51694°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","28.25611; 85.51694","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","98. Langtang Lirung (7227 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_22_N_85_31_01_E_&title=98.+Langtang+Lirung+%287227+m%29","Shishapangma","Shishapangma","https://en.wikipedia.org/wiki/Shishapangma","1978","","","14 (13)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","99","Karjiang","https://en.wikipedia.org/wiki/Karjiang","","","","7,221; 7,221","23,691","895","Kula Kangri","https://en.wikipedia.org/wiki/Kula_Kangri","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°15′27″N 90°38′49″E / 28.25750°N 90.64694°E / 28.25750; 90.64694 (99. Karjiang (7221 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","28°15′27″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","90°38′49″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","28.25750°N 90.64694°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","28.25750; 90.64694","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","99. Karjiang (7221 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_15_27_N_90_38_49_E_&title=99.+Karjiang+%287221+m%29","Kula Kangri","Kula Kangri","https://en.wikipedia.org/wiki/Kula_Kangri","unclimbed","","","0 (2)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","100","Annapurna Dakshin","https://en.wikipedia.org/wiki/Annapurna","","","","7,219; 7,219","23,684","769","Annapurna","https://en.wikipedia.org/wiki/Annapurna","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°31′06″N 83°48′22″E / 28.51833°N 83.80611°E / 28.51833; 83.80611 (100. Annapurna Dakshin (7219 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","28°31′06″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","83°48′22″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","28.51833°N 83.80611°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","28.51833; 83.80611","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","100. Annapurna Dakshin (7219 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_31_06_N_83_48_22_E_&title=100.+Annapurna+Dakshin+%287219+m%29","Annapurna","Annapurna","https://en.wikipedia.org/wiki/Annapurna","1964","","","10 (16)","Nepal","Nepal","https://en.wikipedia.org/wiki/Nepal"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","101","Khartaphu","https://en.wikipedia.org/wiki/Khartaphu","","","","7,213; 7,213","23,665","712","Mahalangur","https://en.wikipedia.org/wiki/Mahalangur_Himal","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°03′49″N 86°58′39″E / 28.06361°N 86.97750°E / 28.06361; 86.97750 (101. Khartaphu (7213 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","28°03′49″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","86°58′39″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","28.06361°N 86.97750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","28.06361; 86.97750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","101. Khartaphu (7213 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_03_49_N_86_58_39_E_&title=101.+Khartaphu+%287213+m%29","Mount Everest","Mount Everest","https://en.wikipedia.org/wiki/Mount_Everest","1935","","","1 (0)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","102","Tongshanjiabu","https://en.wikipedia.org/wiki/Tongshanjiabu","","[17]; [dp 6]","; ","7,207; 7,207","23,645","1,757","Lunana","https://en.wikipedia.org/wiki/Lunana","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°11′12″N 89°57′27″E / 28.18667°N 89.95750°E / 28.18667; 89.95750 (102. Tongshanjiabu (7207 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","28°11′12″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","89°57′27″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","28.18667°N 89.95750°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","28.18667; 89.95750","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","102. Tongshanjiabu (7207 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_11_12_N_89_57_27_E_&title=102.+Tongshanjiabu+%287207+m%29","Gangkhar Puensum","Gangkhar Puensum","https://en.wikipedia.org/wiki/Gangkhar_Puensum","unclimbed","","","0 (0)","Bhutan • China[dp 6]","Bhutan; China; [dp 6]","https://en.wikipedia.org/wiki/Bhutan; https://en.wikipedia.org/wiki/China; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","103","Malangutti Sar","https://en.wikipedia.org/wiki/Malangutti_Sar","","[dp 1]","","7,207; 7,207","23,645","507","Hispar","https://en.wikipedia.org/wiki/Hispar_Muztagh","","Karakoram","https://en.wikipedia.org/wiki/Karakoram","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","36°21′47″N 75°08′57″E / 36.36306°N 75.14917°E / 36.36306; 75.14917 (103. Malangutti Sar (7207 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","36°21′47″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","75°08′57″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","36.36306°N 75.14917°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","36.36306; 75.14917","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","103. Malangutti Sar (7207 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=36_21_47_N_75_08_57_E_&title=103.+Malangutti+Sar+%287207+m%29","Distaghil Sar","Distaghil Sar","https://en.wikipedia.org/wiki/Distaghil_Sar","1985","","","1 (0)","Pakistan[dp 1]","Pakistan; [dp 1]","https://en.wikipedia.org/wiki/Pakistan; "
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","104","Noijin Kangsang","https://en.wikipedia.org/wiki/Noijin_Kangsang","/; Norin Kang","","","7,206; 7,206","23,642","2,160","Nagarze","https://en.wikipedia.org/wiki/Nagarz%C3%AA_County","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°56′48″N 90°10′42″E / 28.94667°N 90.17833°E / 28.94667; 90.17833 (104. Noijin Kangsang / Norin Kang (7206 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","28°56′48″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","90°10′42″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","28.94667°N 90.17833°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","28.94667; 90.17833","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","104. Noijin Kangsang / Norin Kang (7206 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_56_48_N_90_10_42_E_&title=104.+Noijin+Kangsang+%2F+Norin+Kang+++%287206+m%29","Gangkhar Puensum","Gangkhar Puensum","https://en.wikipedia.org/wiki/Gangkhar_Puensum","1986","","","4 (1)","China","China","https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","105","Langtang Ri","https://en.wikipedia.org/wiki/Langtang_Ri","","","","7,205; 7,205","23,638","665","Langtang","https://en.wikipedia.org/wiki/Langtang","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°22′53″N 85°41′01″E / 28.38139°N 85.68361°E / 28.38139; 85.68361 (105. Langtang Ri (7205 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","28°22′53″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","85°41′01″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","28.38139°N 85.68361°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","28.38139; 85.68361","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","105. Langtang Ri (7205 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_22_53_N_85_41_01_E_&title=105.+Langtang+Ri+%287205+m%29","Shishapangma","Shishapangma","https://en.wikipedia.org/wiki/Shishapangma","1981","","","4 (0)","Nepal • China","Nepal; China","https://en.wikipedia.org/wiki/Nepal; https://en.wikipedia.org/wiki/China"
"https://en.wikipedia.org/wiki/List_of_highest_mountains_on_Earth","106","Kangphu Kang","https://en.wikipedia.org/wiki/Kangphu_Kang","/ Shimokangri","[18]; [dp 6]","; ","7,204; 7,204","23,635","1,244","Lunana","https://en.wikipedia.org/wiki/Lunana","","Himalaya","https://en.wikipedia.org/wiki/Himalaya","https://upload.wikimedia.org/wikipedia/commons/thumb/5/55/WMA_button2b.png/17px-WMA_button2b.png","Show location on an interactive map","28°09′24″N 90°04′15″E / 28.15667°N 90.07083°E / 28.15667; 90.07083 (106. Kangphu Kang (7204 m))","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","28°09′24″N","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","90°04′15″E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","28.15667°N 90.07083°E","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","28.15667; 90.07083","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","106. Kangphu Kang (7204 m)","https://tools.wmflabs.org/geohack/geohack.php?pagename=List_of_highest_mountains_on_Earth&params=28_09_24_N_90_04_15_E_&title=106.+Kangphu+Kang+%287204+m%29","Tongshanjiabu","Tongshanjiabu","https://en.wikipedia.org/wiki/Tongshanjiabu","2002","","","1 (0) [18]","Bhutan • China[dp 6]","Bhutan; China; [dp 6]","https://en.wikipedia.org/wiki/Bhutan; https://en.wikipedia.org/wiki/China; "
